image,label
ISIC_0014626_downsampled,4
ISIC_0068489,2
ISIC_0031650,4
ISIC_0064908,1
ISIC_0054377,0
ISIC_0053672,2
ISIC_0063317,4
ISIC_0029647,2
ISIC_0068181,4
ISIC_0070857,1
ISIC_0059581,2
ISIC_0060707,1
ISIC_0054346,2
ISIC_0024782,4
ISIC_0031063,2
ISIC_0033196,0
ISIC_0073205,4
ISIC_0027109,1
ISIC_0032681,4
ISIC_0029651,0
ISIC_0069773,2
ISIC_0031020,1
ISIC_0071090,4
ISIC_0071104,4
ISIC_0011218,1
ISIC_0067956,2
ISIC_0024422,4
ISIC_0057819,4
ISIC_0030768,4
ISIC_0067962,4
ISIC_0067340,1
ISIC_0065022,0
ISIC_0069877,4
ISIC_0060943,1
ISIC_0059805,1
ISIC_0029491,1
ISIC_0065393,1
ISIC_0032719,4
ISIC_0066657,2
ISIC_0053511,2
ISIC_0060612,1
ISIC_0054996,1
ISIC_0064634,1
ISIC_0014819_downsampled,4
ISIC_0069879,4
ISIC_0030365,4
ISIC_0066717,2
ISIC_0068040,4
ISIC_0066979,2
ISIC_0032655,4
ISIC_0058144,2
ISIC_0062133,0
ISIC_0072855,1
ISIC_0026244,1
ISIC_0063503,2
ISIC_0000152_downsampled,0
ISIC_0033853,4
ISIC_0056967,0
ISIC_0059551,0
ISIC_0062699,4
ISIC_0068294,0
ISIC_0026441,4
ISIC_0064962,2
ISIC_0071329,4
ISIC_0064821,0
ISIC_0066429,0
ISIC_0058284,0
ISIC_0069210,0
ISIC_0027606,4
ISIC_0030967,1
ISIC_0029872,4
ISIC_0066947,0
ISIC_0001852_downsampled,1
ISIC_0013035_downsampled,4
ISIC_0058368,0
ISIC_0054597,1
ISIC_0031135,1
ISIC_0033212,4
ISIC_0063571,4
ISIC_0031792,1
ISIC_0034093,2
ISIC_0056563,2
ISIC_0054070,0
ISIC_0071289,0
ISIC_0062802,2
ISIC_0030277,0
ISIC_0068302,2
ISIC_0032592,0
ISIC_0060204,4
ISIC_0024993,1
ISIC_0013120_downsampled,1
ISIC_0064396,0
ISIC_0061320,0
ISIC_0055995,1
ISIC_0072112,2
ISIC_0061382,0
ISIC_0066106,0
ISIC_0071910,0
ISIC_0031844,0
ISIC_0015136_downsampled,0
ISIC_0063201,4
ISIC_0014164_downsampled,1
ISIC_0069057,4
ISIC_0062500,1
ISIC_0057794,4
ISIC_0058767,2
ISIC_0027487,0
ISIC_0058826,2
ISIC_0063164,0
ISIC_0072358,0
ISIC_0030623,0
ISIC_0012316_downsampled,1
ISIC_0059412,0
ISIC_0062006,4
ISIC_0024679,0
ISIC_0061239,2
ISIC_0053568,2
ISIC_0060004,4
ISIC_0070679,1
ISIC_0058966,2
ISIC_0060653,0
ISIC_0069525,2
ISIC_0068451,2
ISIC_0027590,0
ISIC_0027374,4
ISIC_0060193,2
ISIC_0033426,0
ISIC_0064528,1
ISIC_0032343,4
ISIC_0067734,4
ISIC_0057587,2
ISIC_0026526,4
ISIC_0072245,2
ISIC_0015182_downsampled,4
ISIC_0031654,1
ISIC_0064107,0
ISIC_0054673,0
ISIC_0025365,1
ISIC_0027327,0
ISIC_0064148,2
ISIC_0033905,0
ISIC_0057594,0
ISIC_0060817,0
ISIC_0025659,4
ISIC_0061077,0
ISIC_0015038_downsampled,4
ISIC_0033469,0
ISIC_0031128,1
ISIC_0060694,1
ISIC_0071574,4
ISIC_0056351,1
ISIC_0056941,2
ISIC_0064589,0
ISIC_0061891,2
ISIC_0012432_downsampled,4
ISIC_0033865,4
ISIC_0032540,1
ISIC_0070077,1
ISIC_0060539,1
ISIC_0068176,0
ISIC_0059281,0
ISIC_0061257,0
ISIC_0057666,2
ISIC_0054854,2
ISIC_0009965,1
ISIC_0029589,1
ISIC_0032471,1
ISIC_0025102,2
ISIC_0057825,2
ISIC_0062949,4
ISIC_0071488,1
ISIC_0033640,1
ISIC_0026069,4
ISIC_0062626,0
ISIC_0014486_downsampled,0
ISIC_0068810,2
ISIC_0031253,4
ISIC_0027175,2
ISIC_0061540,1
ISIC_0070032,0
ISIC_0064195,0
ISIC_0032235,4
ISIC_0002885_downsampled,1
ISIC_0059695,4
ISIC_0055293,0
ISIC_0064383,4
ISIC_0071599,2
ISIC_0069406,4
ISIC_0028479,4
ISIC_0030681,0
ISIC_0014272_downsampled,4
ISIC_0056483,0
ISIC_0028086,0
ISIC_0072318,2
ISIC_0061030,4
ISIC_0070854,4
ISIC_0026695,1
ISIC_0031132,4
ISIC_0064066,0
ISIC_0015108_downsampled,4
ISIC_0027419,4
ISIC_0059374,2
ISIC_0000449_downsampled,1
ISIC_0000372,1
ISIC_0027737,4
ISIC_0062828,1
ISIC_0030797,1
ISIC_0034078,1
ISIC_0028579,0
ISIC_0029302,4
ISIC_0059748,2
ISIC_0064009,1
ISIC_0069478,4
ISIC_0067668,2
ISIC_0053992,1
ISIC_0068978,4
ISIC_0053816,0
ISIC_0029839,0
ISIC_0033337,0
ISIC_0012330_downsampled,4
ISIC_0025312,4
ISIC_0055362,0
ISIC_0000295,0
ISIC_0015132_downsampled,0
ISIC_0066540,2
ISIC_0029964,1
ISIC_0064639,2
ISIC_0033939,1
ISIC_0053916,0
ISIC_0062066,4
ISIC_0026892,0
ISIC_0070573,2
ISIC_0055836,2
ISIC_0010090,1
ISIC_0058430,1
ISIC_0028157,1
ISIC_0064507,0
ISIC_0066200,0
ISIC_0055898,2
ISIC_0033878,0
ISIC_0012435_downsampled,0
ISIC_0071664,1
ISIC_0032031,4
ISIC_0055434,4
ISIC_0015044_downsampled,4
ISIC_0027469,1
ISIC_0029281,0
ISIC_0057872,1
ISIC_0012484_downsampled,1
ISIC_0069915,2
ISIC_0071580,0
ISIC_0057757,2
ISIC_0030227,4
ISIC_0009928,1
ISIC_0053699,0
ISIC_0063642,1
ISIC_0028726,1
ISIC_0032841,0
ISIC_0014585_downsampled,4
ISIC_0067243,0
ISIC_0063371,4
ISIC_0069276,4
ISIC_0064480,4
ISIC_0013472_downsampled,0
ISIC_0010349,0
ISIC_0031958,0
ISIC_0014061_downsampled,0
ISIC_0071874,1
ISIC_0057359,2
ISIC_0000002,0
ISIC_0068916,1
ISIC_0068889,1
ISIC_0030346,4
ISIC_0014615_downsampled,4
ISIC_0027018,4
ISIC_0015233_downsampled,4
ISIC_0013530_downsampled,0
ISIC_0056321,2
ISIC_0069920,0
ISIC_0062393,2
ISIC_0030319,4
ISIC_0029358,4
ISIC_0071864,2
ISIC_0065210,0
ISIC_0066706,4
ISIC_0057592,2
ISIC_0070215,0
ISIC_0065972,2
ISIC_0063993,4
ISIC_0066618,4
ISIC_0064443,2
ISIC_0024839,4
ISIC_0033130,4
ISIC_0056099,2
ISIC_0062017,4
ISIC_0068425,1
ISIC_0024871,4
ISIC_0000279,0
ISIC_0025778,1
ISIC_0029959,1
ISIC_0061321,4
ISIC_0069474,2
ISIC_0053835,4
ISIC_0028052,4
ISIC_0031287,4
ISIC_0027431,1
ISIC_0059701,1
ISIC_0029965,1
ISIC_0058188,2
ISIC_0056818,4
ISIC_0014632_downsampled,4
ISIC_0033251,1
ISIC_0026573,1
ISIC_0014973_downsampled,1
ISIC_0059543,1
ISIC_0068886,0
ISIC_0062571,4
ISIC_0032576,4
ISIC_0025315,1
ISIC_0027146,2
ISIC_0033459,1
ISIC_0055393,0
ISIC_0063342,2
ISIC_0031710,1
ISIC_0013370_downsampled,4
ISIC_0070824,2
ISIC_0030545,1
ISIC_0014473_downsampled,1
ISIC_0055681,2
ISIC_0012543_downsampled,4
ISIC_0000065_downsampled,1
ISIC_0028777,0
ISIC_0030840,1
ISIC_0055665,0
ISIC_0059782,1
ISIC_0015157_downsampled,1
ISIC_0062917,1
ISIC_0064786,4
ISIC_0072373,0
ISIC_0066455,4
ISIC_0054061,0
ISIC_0063485,2
ISIC_0014392_downsampled,4
ISIC_0069514,0
ISIC_0012962_downsampled,4
ISIC_0069192,0
ISIC_0025817,1
ISIC_0027427,1
ISIC_0059367,1
ISIC_0026628,1
ISIC_0028107,2
ISIC_0034155,2
ISIC_0026311,4
ISIC_0059994,2
ISIC_0012840_downsampled,4
ISIC_0063848,1
ISIC_0071900,4
ISIC_0057333,2
ISIC_0024471,4
ISIC_0058712,1
ISIC_0026810,1
ISIC_0068590,2
ISIC_0062819,1
ISIC_0069180,2
ISIC_0062313,0
ISIC_0061287,4
ISIC_0028691,1
ISIC_0033246,4
ISIC_0067564,0
ISIC_0024740,4
ISIC_0025893,1
ISIC_0025583,4
ISIC_0056468,1
ISIC_0064655,2
ISIC_0060054,1
ISIC_0059793,2
ISIC_0029538,0
ISIC_0066448,0
ISIC_0028300,1
ISIC_0055604,2
ISIC_0033823,1
ISIC_0012172_downsampled,4
ISIC_0057061,0
ISIC_0067586,1
ISIC_0061470,2
ISIC_0071466,2
ISIC_0065875,2
ISIC_0055614,2
ISIC_0030072,1
ISIC_0033546,0
ISIC_0024881,4
ISIC_0027354,4
ISIC_0069692,4
ISIC_0053623,1
ISIC_0058206,0
ISIC_0056241,4
ISIC_0056861,1
ISIC_0014074_downsampled,4
ISIC_0034040,4
ISIC_0070221,2
ISIC_0032304,4
ISIC_0013039_downsampled,1
ISIC_0028676,1
ISIC_0063284,2
ISIC_0013678_downsampled,0
ISIC_0057656,0
ISIC_0056655,0
ISIC_0056883,2
ISIC_0059731,1
ISIC_0053603,0
ISIC_0065367,0
ISIC_0034211,0
ISIC_0026369,0
ISIC_0071000,0
ISIC_0061546,1
ISIC_0028130,1
ISIC_0063849,4
ISIC_0032140,1
ISIC_0033518,0
ISIC_0013971_downsampled,1
ISIC_0065964,4
ISIC_0071365,4
ISIC_0000288,0
ISIC_0055361,0
ISIC_0070665,2
ISIC_0059170,0
ISIC_0054782,2
ISIC_0026406,1
ISIC_0012501_downsampled,4
ISIC_0030189,4
ISIC_0027609,2
ISIC_0069588,4
ISIC_0055241,0
ISIC_0014108_downsampled,0
ISIC_0057260,1
ISIC_0067313,2
ISIC_0014090_downsampled,1
ISIC_0063926,0
ISIC_0067667,0
ISIC_0056132,4
ISIC_0068064,0
ISIC_0067623,4
ISIC_0034298,1
ISIC_0034151,4
ISIC_0025083,4
ISIC_0058501,0
ISIC_0065493,1
ISIC_0056072,0
ISIC_0031186,0
ISIC_0060883,0
ISIC_0058973,2
ISIC_0055560,4
ISIC_0061114,4
ISIC_0024432,2
ISIC_0072251,2
ISIC_0067679,2
ISIC_0054523,0
ISIC_0056548,2
ISIC_0032417,4
ISIC_0000393_downsampled,0
ISIC_0067790,1
ISIC_0027454,4
ISIC_0063398,4
ISIC_0057845,0
ISIC_0000146_downsampled,0
ISIC_0026335,4
ISIC_0065417,0
ISIC_0032611,2
ISIC_0067253,0
ISIC_0069383,1
ISIC_0028548,0
ISIC_0066129,4
ISIC_0000046_downsampled,0
ISIC_0064188,4
ISIC_0060003,2
ISIC_0054351,0
ISIC_0034007,4
ISIC_0067277,2
ISIC_0068640,2
ISIC_0060147,0
ISIC_0055169,0
ISIC_0011326,1
ISIC_0072042,4
ISIC_0032643,4
ISIC_0029147,4
ISIC_0070453,2
ISIC_0056334,1
ISIC_0068949,2
ISIC_0058218,0
ISIC_0014608_downsampled,4
ISIC_0029227,4
ISIC_0032046,0
ISIC_0062172,2
ISIC_0055234,4
ISIC_0072759,2
ISIC_0025640,1
ISIC_0060753,1
ISIC_0062672,4
ISIC_0024872,1
ISIC_0024698,1
ISIC_0026087,1
ISIC_0067195,1
ISIC_0026364,1
ISIC_0026704,4
ISIC_0057572,2
ISIC_0024864,0
ISIC_0067727,1
ISIC_0000369,1
ISIC_0027659,0
ISIC_0061708,4
ISIC_0059687,2
ISIC_0070804,4
ISIC_0028556,2
ISIC_0072747,0
ISIC_0012898_downsampled,4
ISIC_0073004,1
ISIC_0070333,0
ISIC_0067645,1
ISIC_0062168,4
ISIC_0064057,2
ISIC_0012372_downsampled,4
ISIC_0026501,1
ISIC_0031280,1
ISIC_0058607,0
ISIC_0059134,2
ISIC_0068423,1
ISIC_0028206,1
ISIC_0071286,1
ISIC_0069354,4
ISIC_0066115,2
ISIC_0056480,1
ISIC_0068230,1
ISIC_0024461,2
ISIC_0030260,1
ISIC_0025076,4
ISIC_0033894,1
ISIC_0055753,2
ISIC_0000167,0
ISIC_0057386,1
ISIC_0030767,2
ISIC_0064603,2
ISIC_0031440,1
ISIC_0068709,1
ISIC_0012469_downsampled,4
ISIC_0058711,2
ISIC_0031436,4
ISIC_0058426,0
ISIC_0072523,0
ISIC_0031115,1
ISIC_0068813,2
ISIC_0071455,0
ISIC_0031931,0
ISIC_0065771,2
ISIC_0063587,2
ISIC_0027142,4
ISIC_0029010,4
ISIC_0070166,0
ISIC_0032022,2
ISIC_0013495_downsampled,1
ISIC_0067492,2
ISIC_0012215_downsampled,4
ISIC_0034014,1
ISIC_0032415,2
ISIC_0000386_downsampled,1
ISIC_0058995,2
ISIC_0056305,1
ISIC_0024489,4
ISIC_0033849,1
ISIC_0064613,1
ISIC_0034187,1
ISIC_0028611,4
ISIC_0059905,0
ISIC_0054461,4
ISIC_0029547,0
ISIC_0024761,4
ISIC_0061652,4
ISIC_0054653,2
ISIC_0011374,0
ISIC_0026444,4
ISIC_0034294,0
ISIC_0056497,2
ISIC_0071867,2
ISIC_0014606_downsampled,4
ISIC_0061490,2
ISIC_0069995,0
ISIC_0030456,1
ISIC_0055740,1
ISIC_0000531,0
ISIC_0000147_downsampled,0
ISIC_0032441,0
ISIC_0026270,1
ISIC_0070817,2
ISIC_0059468,1
ISIC_0014255_downsampled,0
ISIC_0072254,2
ISIC_0059210,2
ISIC_0056921,0
ISIC_0033360,1
ISIC_0025033,4
ISIC_0067106,2
ISIC_0070072,2
ISIC_0014897_downsampled,0
ISIC_0024572,2
ISIC_0063101,2
ISIC_0012976_downsampled,1
ISIC_0059396,2
ISIC_0054925,1
ISIC_0030537,1
ISIC_0033453,4
ISIC_0057692,0
ISIC_0062447,0
ISIC_0033701,4
ISIC_0014289_downsampled,0
ISIC_0058944,4
ISIC_0058837,0
ISIC_0070235,0
ISIC_0000006,1
ISIC_0073128,2
ISIC_0029135,4
ISIC_0029837,4
ISIC_0000410_downsampled,0
ISIC_0067699,0
ISIC_0031711,0
ISIC_0055464,0
ISIC_0057749,1
ISIC_0054396,2
ISIC_0032774,0
ISIC_0061536,4
ISIC_0058101,4
ISIC_0070954,4
ISIC_0062126,4
ISIC_0014419_downsampled,4
ISIC_0062497,0
ISIC_0057738,4
ISIC_0024447,1
ISIC_0070994,2
ISIC_0028496,4
ISIC_0024880,4
ISIC_0063298,2
ISIC_0056229,2
ISIC_0027570,1
ISIC_0054731,4
ISIC_0071166,4
ISIC_0014535_downsampled,4
ISIC_0066313,4
ISIC_0073181,4
ISIC_0055677,2
ISIC_0066850,2
ISIC_0031408,0
ISIC_0026737,4
ISIC_0032222,2
ISIC_0061624,0
ISIC_0030289,1
ISIC_0065742,0
ISIC_0029087,1
ISIC_0034227,1
ISIC_0070815,0
ISIC_0056297,2
ISIC_0026107,4
ISIC_0071906,0
ISIC_0062319,1
ISIC_0061596,2
ISIC_0070070,0
ISIC_0056252,2
ISIC_0055720,0
ISIC_0053698,0
ISIC_0063283,2
ISIC_0072075,4
ISIC_0033088,4
ISIC_0072891,2
ISIC_0029761,1
ISIC_0069422,2
ISIC_0069475,0
ISIC_0054567,2
ISIC_0065330,2
ISIC_0033232,0
ISIC_0027290,1
ISIC_0024717,1
ISIC_0026516,0
ISIC_0010025,1
ISIC_0032365,4
ISIC_0056565,1
ISIC_0064335,1
ISIC_0056730,2
ISIC_0062492,2
ISIC_0024832,4
ISIC_0001871_downsampled,1
ISIC_0071073,1
ISIC_0064325,2
ISIC_0013801_downsampled,1
ISIC_0072480,2
ISIC_0073099,4
ISIC_0068910,0
ISIC_0014581_downsampled,4
ISIC_0012693_downsampled,4
ISIC_0056863,0
ISIC_0054711,1
ISIC_0033930,1
ISIC_0071555,2
ISIC_0028094,4
ISIC_0070907,4
ISIC_0026332,1
ISIC_0028121,4
ISIC_0062538,1
ISIC_0064787,4
ISIC_0073229,2
ISIC_0069715,2
ISIC_0060949,0
ISIC_0059972,4
ISIC_0067460,0
ISIC_0024580,1
ISIC_0062821,0
ISIC_0025655,1
ISIC_0072010,0
ISIC_0072455,2
ISIC_0027005,1
ISIC_0070566,0
ISIC_0056790,0
ISIC_0063757,0
ISIC_0069291,4
ISIC_0030220,1
ISIC_0072526,1
ISIC_0065389,4
ISIC_0062464,2
ISIC_0053514,2
ISIC_0033606,4
ISIC_0000051_downsampled,1
ISIC_0056282,2
ISIC_0072195,0
ISIC_0014525_downsampled,0
ISIC_0033280,4
ISIC_0064398,4
ISIC_0069249,2
ISIC_0064885,2
ISIC_0031572,1
ISIC_0069938,0
ISIC_0029061,4
ISIC_0068083,2
ISIC_0063143,0
ISIC_0058938,4
ISIC_0027589,1
ISIC_0067317,0
ISIC_0073161,2
ISIC_0028978,2
ISIC_0013364_downsampled,4
ISIC_0027754,4
ISIC_0027739,4
ISIC_0059066,0
ISIC_0032815,1
ISIC_0056530,4
ISIC_0072976,0
ISIC_0031805,1
ISIC_0024554,0
ISIC_0068703,1
ISIC_0059548,2
ISIC_0014219_downsampled,0
ISIC_0027245,1
ISIC_0025351,4
ISIC_0030475,1
ISIC_0025556,1
ISIC_0069712,2
ISIC_0065637,2
ISIC_0029101,4
ISIC_0032287,0
ISIC_0028608,1
ISIC_0068415,2
ISIC_0064679,2
ISIC_0027616,0
ISIC_0026733,1
ISIC_0072054,4
ISIC_0063733,1
ISIC_0025125,1
ISIC_0062474,0
ISIC_0010853,1
ISIC_0073070,4
ISIC_0029933,0
ISIC_0059598,4
ISIC_0064367,1
ISIC_0026586,0
ISIC_0025627,4
ISIC_0061979,2
ISIC_0065597,0
ISIC_0033504,2
ISIC_0057272,4
ISIC_0072573,2
ISIC_0026216,1
ISIC_0070300,4
ISIC_0071403,1
ISIC_0031284,2
ISIC_0024737,1
ISIC_0024945,1
ISIC_0027513,4
ISIC_0025500,0
ISIC_0027846,2
ISIC_0029134,1
ISIC_0032194,2
ISIC_0026738,0
ISIC_0026846,4
ISIC_0061698,4
ISIC_0053762,2
ISIC_0066389,4
ISIC_0061894,0
ISIC_0066924,2
ISIC_0060386,0
ISIC_0026712,1
ISIC_0062999,4
ISIC_0066639,2
ISIC_0034013,1
ISIC_0066575,2
ISIC_0068800,0
ISIC_0062574,4
ISIC_0065624,2
ISIC_0033620,4
ISIC_0059600,2
ISIC_0067464,2
ISIC_0011124,1
ISIC_0061173,2
ISIC_0028770,1
ISIC_0028821,1
ISIC_0024909,4
ISIC_0000217,1
ISIC_0031321,4
ISIC_0026443,4
ISIC_0072839,2
ISIC_0033868,4
ISIC_0060073,2
ISIC_0026828,1
ISIC_0033662,0
ISIC_0025444,1
ISIC_0058524,4
ISIC_0027275,4
ISIC_0065739,2
ISIC_0058025,2
ISIC_0072524,1
ISIC_0027991,4
ISIC_0057918,0
ISIC_0062666,2
ISIC_0029669,2
ISIC_0064515,0
ISIC_0053559,2
ISIC_0026923,4
ISIC_0069562,1
ISIC_0072296,4
ISIC_0063516,1
ISIC_0068337,1
ISIC_0072131,2
ISIC_0068249,4
ISIC_0024323,0
ISIC_0054066,1
ISIC_0034140,0
ISIC_0024768,1
ISIC_0069133,2
ISIC_0068594,1
ISIC_0071180,0
ISIC_0031239,0
ISIC_0059049,4
ISIC_0057058,2
ISIC_0072887,0
ISIC_0014638_downsampled,4
ISIC_0024970,4
ISIC_0031212,4
ISIC_0031380,1
ISIC_0015295_downsampled,4
ISIC_0010461,1
ISIC_0031770,4
ISIC_0065302,4
ISIC_0030729,1
ISIC_0070596,0
ISIC_0027015,1
ISIC_0056697,1
ISIC_0013602_downsampled,1
ISIC_0031351,2
ISIC_0024820,1
ISIC_0063888,4
ISIC_0065701,4
ISIC_0056692,0
ISIC_0062754,4
ISIC_0014613_downsampled,4
ISIC_0067756,0
ISIC_0013841_downsampled,4
ISIC_0054975,2
ISIC_0010235,0
ISIC_0032591,1
ISIC_0060370,2
ISIC_0069088,2
ISIC_0057600,1
ISIC_0000082_downsampled,1
ISIC_0061543,2
ISIC_0058982,1
ISIC_0067896,0
ISIC_0054343,2
ISIC_0061866,2
ISIC_0068346,2
ISIC_0070746,1
ISIC_0024786,4
ISIC_0062899,2
ISIC_0025256,1
ISIC_0053863,2
ISIC_0026286,4
ISIC_0000281,0
ISIC_0071324,0
ISIC_0029437,1
ISIC_0065678,4
ISIC_0061370,4
ISIC_0012217_downsampled,4
ISIC_0061512,2
ISIC_0025883,4
ISIC_0014652_downsampled,4
ISIC_0024378,1
ISIC_0057397,0
ISIC_0062823,4
ISIC_0053469,0
ISIC_0067146,2
ISIC_0026536,1
ISIC_0055850,2
ISIC_0056139,2
ISIC_0033801,0
ISIC_0066940,2
ISIC_0000331,1
ISIC_0061629,0
ISIC_0027604,0
ISIC_0058888,4
ISIC_0070975,2
ISIC_0032358,4
ISIC_0056236,2
ISIC_0012376_downsampled,1
ISIC_0058482,2
ISIC_0054846,0
ISIC_0026192,2
ISIC_0072938,1
ISIC_0061100,2
ISIC_0030494,1
ISIC_0068905,0
ISIC_0061188,0
ISIC_0060401,2
ISIC_0070747,0
ISIC_0071029,2
ISIC_0065514,4
ISIC_0070933,0
ISIC_0014600_downsampled,4
ISIC_0058984,2
ISIC_0014238_downsampled,0
ISIC_0064826,4
ISIC_0024742,1
ISIC_0059689,2
ISIC_0066288,4
ISIC_0028662,4
ISIC_0026491,1
ISIC_0014804_downsampled,4
ISIC_0057336,2
ISIC_0054960,2
ISIC_0026277,4
ISIC_0067339,0
ISIC_0067832,2
ISIC_0032249,4
ISIC_0032998,1
ISIC_0013410_downsampled,1
ISIC_0053865,4
ISIC_0067426,2
ISIC_0072456,4
ISIC_0062303,2
ISIC_0058549,2
ISIC_0055835,1
ISIC_0012382_downsampled,0
ISIC_0064916,1
ISIC_0072693,2
ISIC_0055816,4
ISIC_0031859,1
ISIC_0060902,4
ISIC_0055105,0
ISIC_0054844,0
ISIC_0033843,0
ISIC_0057371,0
ISIC_0029580,4
ISIC_0062684,0
ISIC_0065259,4
ISIC_0028389,4
ISIC_0071665,2
ISIC_0059773,0
ISIC_0069378,2
ISIC_0072080,1
ISIC_0060144,2
ISIC_0061473,2
ISIC_0014006_downsampled,4
ISIC_0055125,1
ISIC_0027473,2
ISIC_0071421,4
ISIC_0028219,0
ISIC_0030810,1
ISIC_0070656,2
ISIC_0014029_downsampled,4
ISIC_0057787,0
ISIC_0058309,2
ISIC_0028958,4
ISIC_0010367,1
ISIC_0056673,1
ISIC_0054993,2
ISIC_0032265,0
ISIC_0027068,4
ISIC_0026379,1
ISIC_0030798,0
ISIC_0026829,2
ISIC_0026849,4
ISIC_0065335,4
ISIC_0033751,1
ISIC_0054772,2
ISIC_0033527,1
ISIC_0057973,0
ISIC_0031961,4
ISIC_0032120,1
ISIC_0014629_downsampled,4
ISIC_0056906,4
ISIC_0055744,2
ISIC_0010552,1
ISIC_0071586,0
ISIC_0064823,0
ISIC_0059439,1
ISIC_0027828,4
ISIC_0062709,0
ISIC_0029427,4
ISIC_0026604,0
ISIC_0012272_downsampled,4
ISIC_0064578,2
ISIC_0012414_downsampled,4
ISIC_0024581,4
ISIC_0070419,0
ISIC_0059811,2
ISIC_0061741,0
ISIC_0027004,2
ISIC_0032749,1
ISIC_0064024,2
ISIC_0071683,4
ISIC_0034089,0
ISIC_0066282,2
ISIC_0056622,4
ISIC_0056533,1
ISIC_0031018,1
ISIC_0028871,2
ISIC_0065269,1
ISIC_0030230,2
ISIC_0062807,4
ISIC_0071480,2
ISIC_0055969,2
ISIC_0024861,1
ISIC_0034165,4
ISIC_0062454,0
ISIC_0026631,4
ISIC_0063496,0
ISIC_0056586,4
ISIC_0070940,0
ISIC_0030605,4
ISIC_0053769,2
ISIC_0072549,2
ISIC_0014628_downsampled,4
ISIC_0027820,4
ISIC_0032250,1
ISIC_0073105,4
ISIC_0053744,2
ISIC_0071150,2
ISIC_0053894,1
ISIC_0073061,2
ISIC_0027394,4
ISIC_0061985,4
ISIC_0013975_downsampled,0
ISIC_0024531,1
ISIC_0027865,2
ISIC_0060099,0
ISIC_0028728,2
ISIC_0065279,2
ISIC_0068939,1
ISIC_0032630,0
ISIC_0024958,0
ISIC_0033193,0
ISIC_0063200,2
ISIC_0026007,1
ISIC_0057161,2
ISIC_0054150,2
ISIC_0063237,4
ISIC_0056875,2
ISIC_0029571,0
ISIC_0067600,2
ISIC_0031603,1
ISIC_0069101,1
ISIC_0031771,1
ISIC_0030182,1
ISIC_0055375,2
ISIC_0072857,2
ISIC_0033931,0
ISIC_0026823,0
ISIC_0000282,0
ISIC_0054976,0
ISIC_0033235,4
ISIC_0069090,1
ISIC_0012178_downsampled,4
ISIC_0057646,4
ISIC_0031766,4
ISIC_0027073,1
ISIC_0057286,0
ISIC_0064503,0
ISIC_0069966,2
ISIC_0029791,4
ISIC_0025511,1
ISIC_0029857,2
ISIC_0028085,2
ISIC_0067554,2
ISIC_0054085,0
ISIC_0072293,2
ISIC_0060731,0
ISIC_0030187,0
ISIC_0013844_downsampled,0
ISIC_0055520,1
ISIC_0013498_downsampled,1
ISIC_0068339,2
ISIC_0025868,1
ISIC_0028577,2
ISIC_0059435,0
ISIC_0066289,0
ISIC_0065041,2
ISIC_0060152,0
ISIC_0014212_downsampled,4
ISIC_0066066,0
ISIC_0013861_downsampled,0
ISIC_0015353_downsampled,1
ISIC_0025016,4
ISIC_0031496,4
ISIC_0069732,2
ISIC_0058049,1
ISIC_0070601,0
ISIC_0057307,0
ISIC_0028473,4
ISIC_0067171,0
ISIC_0066844,0
ISIC_0012955_downsampled,4
ISIC_0025830,4
ISIC_0070647,4
ISIC_0057634,0
ISIC_0000311,0
ISIC_0069403,1
ISIC_0064691,1
ISIC_0029762,1
ISIC_0025966,1
ISIC_0072153,4
ISIC_0068025,2
ISIC_0067974,1
ISIC_0057715,2
ISIC_0013635_downsampled,4
ISIC_0061301,2
ISIC_0064644,2
ISIC_0027069,0
ISIC_0061397,2
ISIC_0032508,4
ISIC_0012173_downsampled,4
ISIC_0028129,1
ISIC_0065720,0
ISIC_0029607,1
ISIC_0068153,0
ISIC_0063795,0
ISIC_0054663,0
ISIC_0071955,2
ISIC_0014786_downsampled,1
ISIC_0029100,4
ISIC_0069790,4
ISIC_0027545,2
ISIC_0025877,1
ISIC_0066044,2
ISIC_0029176,4
ISIC_0024620,1
ISIC_0030616,0
ISIC_0031491,1
ISIC_0072108,2
ISIC_0025012,1
ISIC_0072029,2
ISIC_0056231,4
ISIC_0068314,1
ISIC_0024981,4
ISIC_0012388_downsampled,4
ISIC_0067937,1
ISIC_0059516,2
ISIC_0030908,1
ISIC_0010342,1
ISIC_0027064,4
ISIC_0059802,2
ISIC_0069357,1
ISIC_0057344,0
ISIC_0066954,2
ISIC_0029945,1
ISIC_0068414,1
ISIC_0070756,0
ISIC_0072581,2
ISIC_0069547,1
ISIC_0073003,1
ISIC_0027083,4
ISIC_0028525,4
ISIC_0072002,0
ISIC_0026154,2
ISIC_0030353,1
ISIC_0012379_downsampled,4
ISIC_0033006,1
ISIC_0056246,0
ISIC_0062753,4
ISIC_0066721,4
ISIC_0066379,0
ISIC_0054633,2
ISIC_0068599,4
ISIC_0065140,2
ISIC_0053537,2
ISIC_0067265,2
ISIC_0012288_downsampled,0
ISIC_0033748,1
ISIC_0033653,0
ISIC_0011130,0
ISIC_0029300,1
ISIC_0026775,4
ISIC_0033403,1
ISIC_0057050,2
ISIC_0064512,2
ISIC_0071170,2
ISIC_0059946,2
ISIC_0053545,0
ISIC_0065359,4
ISIC_0058785,4
ISIC_0057080,4
ISIC_0054176,1
