image,label
ISIC_0027525,2
ISIC_0067819,2
ISIC_0060439,2
ISIC_0067253,0
ISIC_0053980,0
ISIC_0033560,0
ISIC_0061437,2
ISIC_0024675,0
ISIC_0067600,2
ISIC_0057550,0
ISIC_0063284,2
ISIC_0056089,0
ISIC_0069153,2
ISIC_0068047,2
ISIC_0000395_downsampled,0
ISIC_0063829,0
ISIC_0030417,0
ISIC_0055976,0
ISIC_0068345,2
ISIC_0056730,2
ISIC_0071199,2
ISIC_0060702,2
ISIC_0069203,2
ISIC_0014545_downsampled,0
ISIC_0058155,2
ISIC_0000143_downsampled,0
ISIC_0055409,2
ISIC_0068159,2
ISIC_0062709,0
ISIC_0065056,2
ISIC_0071904,0
ISIC_0057384,2
ISIC_0073059,2
ISIC_0058798,0
ISIC_0062601,2
ISIC_0024886,0
ISIC_0031350,0
ISIC_0055665,0
ISIC_0033226,0
ISIC_0070913,0
ISIC_0059845,2
ISIC_0025557,2
ISIC_0063779,2
ISIC_0061446,0
ISIC_0031698,2
ISIC_0054625,0
ISIC_0066570,2
ISIC_0025755,0
ISIC_0060927,2
ISIC_0072583,2
ISIC_0058897,2
ISIC_0064684,2
ISIC_0059229,0
ISIC_0031166,2
ISIC_0058482,2
ISIC_0069191,2
ISIC_0015079_downsampled,0
ISIC_0010587,0
ISIC_0066289,0
ISIC_0024792,0
ISIC_0054038,0
ISIC_0055799,0
ISIC_0066213,0
ISIC_0057192,0
ISIC_0068255,0
ISIC_0065108,2
ISIC_0068004,2
ISIC_0071150,2
ISIC_0072626,0
ISIC_0056206,2
ISIC_0063133,0
ISIC_0064179,2
ISIC_0055351,2
ISIC_0071992,0
ISIC_0053698,0
ISIC_0064606,0
ISIC_0066666,0
ISIC_0065805,2
ISIC_0059374,2
ISIC_0027786,2
ISIC_0028968,0
ISIC_0063610,2
ISIC_0029740,0
ISIC_0063443,0
ISIC_0029575,0
ISIC_0073123,2
ISIC_0054048,0
ISIC_0032017,0
ISIC_0064639,2
ISIC_0055022,0
ISIC_0058337,2
ISIC_0067272,2
ISIC_0033807,0
ISIC_0061208,2
ISIC_0062239,0
ISIC_0054570,0
ISIC_0069163,2
ISIC_0064342,0
ISIC_0058607,0
ISIC_0058091,2
ISIC_0000487,0
ISIC_0072294,0
ISIC_0066166,2
ISIC_0067780,2
ISIC_0059435,0
ISIC_0063410,0
ISIC_0063852,0
ISIC_0029209,0
ISIC_0061894,0
ISIC_0029745,2
ISIC_0057380,2
ISIC_0063992,0
ISIC_0070950,2
ISIC_0065075,2
ISIC_0062575,0
ISIC_0029574,0
ISIC_0029192,2
ISIC_0030623,0
ISIC_0000278,0
ISIC_0068480,2
ISIC_0067274,0
ISIC_0057016,0
ISIC_0057656,0
ISIC_0066115,2
ISIC_0072694,0
ISIC_0072474,2
ISIC_0069342,2
ISIC_0071450,2
ISIC_0061891,2
ISIC_0024461,2
ISIC_0060063,2
ISIC_0000410_downsampled,0
ISIC_0054391,0
ISIC_0061862,2
ISIC_0064939,2
ISIC_0060844,2
ISIC_0061603,2
ISIC_0068869,2
ISIC_0028719,2
ISIC_0014270_downsampled,0
ISIC_0072900,2
ISIC_0069506,2
ISIC_0024961,0
ISIC_0057853,2
ISIC_0065398,0
ISIC_0057473,2
ISIC_0070846,0
ISIC_0058393,2
ISIC_0025818,2
ISIC_0000445_downsampled,0
ISIC_0065314,2
ISIC_0000147_downsampled,0
ISIC_0057263,2
ISIC_0054885,0
ISIC_0030616,0
ISIC_0072574,0
ISIC_0028442,0
ISIC_0030893,2
ISIC_0066603,0
ISIC_0060093,2
ISIC_0053545,0
ISIC_0071600,0
ISIC_0056516,2
ISIC_0032287,0
ISIC_0000285,0
ISIC_0071740,0
ISIC_0073196,2
ISIC_0026258,0
ISIC_0067988,2
ISIC_0015156_downsampled,0
ISIC_0072976,0
ISIC_0071987,2
ISIC_0053840,2
ISIC_0057161,2
ISIC_0060854,0
ISIC_0061512,2
ISIC_0057279,2
ISIC_0056692,0
ISIC_0033203,2
ISIC_0065703,2
ISIC_0025102,2
ISIC_0059884,0
ISIC_0063151,0
ISIC_0073151,2
ISIC_0054569,2
ISIC_0063748,0
ISIC_0066592,2
ISIC_0032433,0
ISIC_0012369_downsampled,0
ISIC_0064024,2
ISIC_0064875,0
ISIC_0071583,0
ISIC_0033546,0
ISIC_0064899,2
ISIC_0059644,2
ISIC_0025576,2
ISIC_0070718,2
ISIC_0059178,0
ISIC_0061183,0
ISIC_0033054,2
ISIC_0061239,2
ISIC_0069966,2
ISIC_0072087,0
ISIC_0055274,2
ISIC_0066816,2
ISIC_0013588_downsampled,0
ISIC_0055455,2
ISIC_0058412,2
ISIC_0066155,2
ISIC_0000413_downsampled,0
ISIC_0059816,0
ISIC_0034161,2
ISIC_0055775,2
ISIC_0056138,0
ISIC_0066697,2
ISIC_0062332,2
ISIC_0032690,0
ISIC_0057762,0
ISIC_0030528,2
ISIC_0061290,2
ISIC_0059642,2
ISIC_0067439,2
ISIC_0053591,2
ISIC_0061056,2
ISIC_0024911,0
ISIC_0068176,0
ISIC_0053550,2
ISIC_0063606,0
ISIC_0068783,2
ISIC_0056321,2
ISIC_0000393_downsampled,0
ISIC_0034143,2
ISIC_0070490,2
ISIC_0026868,0
ISIC_0061470,2
ISIC_0061918,0
ISIC_0062231,2
ISIC_0027976,2
ISIC_0066717,2
ISIC_0062825,2
ISIC_0056479,0
ISIC_0067679,2
ISIC_0054390,2
ISIC_0066102,0
ISIC_0058660,0
ISIC_0069410,0
ISIC_0072564,0
ISIC_0033300,0
ISIC_0067497,2
ISIC_0070761,2
ISIC_0059366,2
ISIC_0070717,2
ISIC_0072286,0
ISIC_0060370,2
ISIC_0068394,0
ISIC_0029545,2
ISIC_0055254,0
ISIC_0063690,0
ISIC_0000293,0
ISIC_0057083,0
ISIC_0073061,2
ISIC_0033192,0
ISIC_0053766,0
ISIC_0031557,0
ISIC_0063563,2
ISIC_0059017,2
ISIC_0056428,0
ISIC_0063283,2
ISIC_0066881,2
ISIC_0059440,0
ISIC_0032331,0
ISIC_0057680,2
ISIC_0010235,0
ISIC_0070816,0
ISIC_0033416,0
ISIC_0072542,0
ISIC_0031169,2
ISIC_0053828,0
ISIC_0068818,0
ISIC_0026115,0
ISIC_0027038,2
ISIC_0071648,0
ISIC_0014190_downsampled,0
ISIC_0011128,0
ISIC_0010174,0
ISIC_0059135,2
ISIC_0055554,2
ISIC_0071827,0
ISIC_0014872_downsampled,0
ISIC_0069391,0
ISIC_0014963_downsampled,0
ISIC_0056246,0
ISIC_0028465,0
ISIC_0072573,2
ISIC_0064292,2
ISIC_0030843,0
ISIC_0026350,2
ISIC_0061220,2
ISIC_0033662,0
ISIC_0030915,2
ISIC_0061186,2
ISIC_0056731,2
ISIC_0014525_downsampled,0
ISIC_0072383,0
ISIC_0069014,2
ISIC_0068793,2
ISIC_0056210,0
ISIC_0071438,2
ISIC_0071287,2
ISIC_0032429,2
ISIC_0033017,0
ISIC_0030119,0
ISIC_0072835,2
ISIC_0064823,0
ISIC_0067265,2
ISIC_0025031,2
ISIC_0054241,2
ISIC_0032981,0
ISIC_0032869,0
ISIC_0062021,2
ISIC_0072523,0
ISIC_0026369,0
ISIC_0072029,2
ISIC_0032174,2
ISIC_0069988,0
ISIC_0030766,2
ISIC_0063044,2
ISIC_0057400,2
ISIC_0053884,0
ISIC_0072195,0
ISIC_0060166,2
ISIC_0011163,0
ISIC_0069514,0
ISIC_0030784,0
ISIC_0024432,2
ISIC_0072853,2
ISIC_0027702,0
ISIC_0066301,2
ISIC_0071415,0
ISIC_0064821,0
ISIC_0057662,2
ISIC_0070608,2
ISIC_0069799,2
ISIC_0055147,0
ISIC_0010016,0
ISIC_0064328,0
ISIC_0030951,0
ISIC_0072809,2
ISIC_0053863,2
ISIC_0069465,2
ISIC_0063668,2
ISIC_0071029,2
ISIC_0062096,2
ISIC_0000549,0
ISIC_0053867,2
ISIC_0030575,0
ISIC_0011295,0
ISIC_0053809,2
ISIC_0072887,0
ISIC_0061035,2
ISIC_0066200,0
ISIC_0000139_downsampled,0
ISIC_0061356,2
ISIC_0066379,0
ISIC_0055733,0
ISIC_0062637,2
ISIC_0068536,2
ISIC_0060829,0
ISIC_0064129,0
ISIC_0054905,2
ISIC_0024360,2
ISIC_0071296,2
ISIC_0064556,2
ISIC_0054302,0
ISIC_0031007,2
ISIC_0060283,2
ISIC_0065626,2
ISIC_0071778,0
ISIC_0068276,0
ISIC_0061909,2
ISIC_0069975,2
ISIC_0062926,2
ISIC_0066489,2
ISIC_0064667,0
ISIC_0065004,2
ISIC_0032046,0
ISIC_0059412,0
ISIC_0066907,0
ISIC_0055201,2
ISIC_0062799,2
ISIC_0055157,0
ISIC_0068373,2
ISIC_0027704,2
ISIC_0067464,2
ISIC_0060297,0
ISIC_0060508,0
ISIC_0064754,2
ISIC_0067485,0
ISIC_0069249,2
ISIC_0000282,0
ISIC_0060481,0
ISIC_0013455_downsampled,0
ISIC_0053814,0
ISIC_0067638,2
ISIC_0026957,2
ISIC_0058868,2
ISIC_0058744,2
ISIC_0056663,0
ISIC_0072605,2
ISIC_0066325,0
ISIC_0072891,2
ISIC_0059983,0
ISIC_0066492,0
ISIC_0058658,0
ISIC_0031408,0
ISIC_0063900,2
ISIC_0026823,0
ISIC_0025260,2
ISIC_0031378,2
ISIC_0013530_downsampled,0
ISIC_0064341,0
ISIC_0063599,2
ISIC_0054671,0
ISIC_0057439,2
ISIC_0070266,2
ISIC_0057175,2
ISIC_0072454,0
ISIC_0057903,2
ISIC_0061596,2
ISIC_0054443,2
ISIC_0068015,0
ISIC_0071345,2
ISIC_0059246,2
ISIC_0069293,0
ISIC_0055638,2
ISIC_0064515,0
ISIC_0032302,2
ISIC_0067821,0
ISIC_0064248,2
ISIC_0059627,2
ISIC_0054853,0
ISIC_0033779,0
ISIC_0026978,2
ISIC_0057569,2
ISIC_0071085,2
ISIC_0028410,0
ISIC_0057450,0
ISIC_0070566,0
ISIC_0056496,0
ISIC_0066359,0
ISIC_0013617_downsampled,0
ISIC_0060476,2
ISIC_0031177,0
ISIC_0029538,0
ISIC_0054764,2
ISIC_0067233,0
ISIC_0028086,0
ISIC_0054144,2
ISIC_0062536,0
ISIC_0055058,2
ISIC_0059212,2
ISIC_0057668,0
ISIC_0032110,0
ISIC_0072839,2
ISIC_0030782,2
ISIC_0060180,2
ISIC_0068113,2
ISIC_0032222,2
ISIC_0062899,2
ISIC_0032592,0
ISIC_0055937,0
ISIC_0068696,0
ISIC_0071967,2
ISIC_0072189,2
ISIC_0055393,0
ISIC_0000303,0
ISIC_0072693,2
ISIC_0031749,2
ISIC_0032630,0
ISIC_0059669,0
ISIC_0026586,0
ISIC_0070836,2
ISIC_0065516,0
ISIC_0072772,2
ISIC_0066707,2
ISIC_0055140,0
ISIC_0056247,0
ISIC_0000297,0
ISIC_0054402,2
ISIC_0058852,2
ISIC_0056800,0
ISIC_0065173,0
ISIC_0054191,2
ISIC_0054329,0
ISIC_0000555,0
ISIC_0062138,0
ISIC_0067719,0
ISIC_0057587,2
ISIC_0056747,2
ISIC_0068897,0
ISIC_0000281,0
ISIC_0030230,2
ISIC_0065376,2
ISIC_0012990_downsampled,0
ISIC_0069836,2
ISIC_0056967,0
ISIC_0055643,0
ISIC_0013639_downsampled,0
ISIC_0033752,0
ISIC_0024550,2
ISIC_0063964,2
ISIC_0027814,2
ISIC_0063551,0
ISIC_0060665,0
ISIC_0072807,2
ISIC_0070319,2
ISIC_0032993,0
ISIC_0010011,0
ISIC_0072063,0
ISIC_0030929,0
ISIC_0070794,0
ISIC_0071604,2
ISIC_0067409,2
ISIC_0065648,2
ISIC_0066549,2
ISIC_0061438,2
ISIC_0068581,0
ISIC_0060868,2
ISIC_0065001,0
ISIC_0067106,2
ISIC_0069002,2
ISIC_0067103,2
ISIC_0059106,2
ISIC_0028085,2
ISIC_0029655,2
ISIC_0024958,0
ISIC_0027609,2
ISIC_0060233,0
ISIC_0029839,0
ISIC_0056840,2
ISIC_0057980,0
ISIC_0058876,0
ISIC_0012887_downsampled,0
ISIC_0056263,0
ISIC_0059232,0
ISIC_0056602,2
ISIC_0010372,0
ISIC_0060874,2
ISIC_0060446,0
ISIC_0033995,0
ISIC_0069068,0
ISIC_0068231,2
ISIC_0072363,0
ISIC_0058164,0
ISIC_0061491,0
ISIC_0054487,2
ISIC_0034051,0
ISIC_0067329,2
ISIC_0054204,2
ISIC_0070264,2
ISIC_0069620,0
ISIC_0066487,2
ISIC_0066344,2
ISIC_0071414,2
ISIC_0065253,0
ISIC_0066121,2
ISIC_0061471,2
ISIC_0025081,0
ISIC_0063066,2
ISIC_0062033,2
ISIC_0058341,0
ISIC_0054844,0
ISIC_0060133,2
ISIC_0056136,0
ISIC_0067337,2
ISIC_0062583,2
ISIC_0070223,2
ISIC_0061456,2
ISIC_0061697,2
ISIC_0072640,2
ISIC_0013678_downsampled,0
ISIC_0068585,2
ISIC_0061363,2
ISIC_0054960,2
ISIC_0013472_downsampled,0
ISIC_0073249,0
ISIC_0030932,0
ISIC_0063725,0
ISIC_0033320,0
ISIC_0068505,2
ISIC_0070596,0
ISIC_0065525,0
ISIC_0064517,0
ISIC_0026433,2
ISIC_0033619,0
ISIC_0065942,2
ISIC_0066947,0
ISIC_0032535,0
ISIC_0058966,2
ISIC_0072843,0
ISIC_0067524,2
ISIC_0031844,0
ISIC_0055464,0
ISIC_0032927,0
ISIC_0058249,0
ISIC_0027507,0
ISIC_0030187,0
ISIC_0032598,0
ISIC_0030778,2
ISIC_0055720,0
ISIC_0072251,2
ISIC_0068744,0
ISIC_0058964,2
ISIC_0031272,2
ISIC_0064721,0
ISIC_0057592,2
ISIC_0032152,0
ISIC_0056790,0
ISIC_0054976,0
ISIC_0066736,2
ISIC_0069065,0
ISIC_0033248,2
ISIC_0065186,0
ISIC_0025472,0
ISIC_0056721,0
ISIC_0058774,2
ISIC_0064686,0
ISIC_0034243,0
ISIC_0056957,0
ISIC_0059869,0
ISIC_0072620,2
ISIC_0065180,0
ISIC_0013696_downsampled,0
ISIC_0031836,2
ISIC_0057257,0
ISIC_0053558,2
ISIC_0030737,2
ISIC_0063406,2
ISIC_0059165,0
ISIC_0026247,0
ISIC_0053672,2
ISIC_0064909,0
ISIC_0057705,2
ISIC_0065098,2
ISIC_0013844_downsampled,0
ISIC_0065310,2
ISIC_0059847,2
ISIC_0061548,2
ISIC_0013671_downsampled,0
ISIC_0063742,0
ISIC_0026770,0
ISIC_0029951,2
ISIC_0053507,0
ISIC_0070672,2
ISIC_0057822,2
ISIC_0030574,2
ISIC_0054929,2
ISIC_0033271,2
ISIC_0060096,0
ISIC_0071331,2
ISIC_0031640,2
ISIC_0067668,2
ISIC_0062464,2
ISIC_0060132,0
ISIC_0010349,0
ISIC_0054150,2
ISIC_0066407,0
ISIC_0033967,0
ISIC_0060671,0
ISIC_0059730,2
ISIC_0073049,2
ISIC_0053945,0
ISIC_0071555,2
ISIC_0071676,2
ISIC_0062620,2
ISIC_0054306,2
ISIC_0025748,0
ISIC_0031762,2
ISIC_0053916,0
ISIC_0072373,0
ISIC_0055091,0
ISIC_0067302,2
ISIC_0064034,0
ISIC_0058144,2
ISIC_0056190,0
ISIC_0030511,2
ISIC_0055584,2
ISIC_0072818,2
ISIC_0057352,2
ISIC_0025744,0
ISIC_0064406,0
ISIC_0000002,0
ISIC_0033504,2
ISIC_0061008,0
ISIC_0071586,0
ISIC_0070815,0
ISIC_0059128,2
ISIC_0026754,0
ISIC_0053568,2
ISIC_0057933,2
ISIC_0060307,0
ISIC_0064907,0
ISIC_0026268,0
ISIC_0054110,0
ISIC_0058240,2
ISIC_0000518,0
ISIC_0069635,0
ISIC_0066094,0
ISIC_0072993,2
ISIC_0057574,2
ISIC_0069540,0
ISIC_0013457_downsampled,0
ISIC_0066608,2
ISIC_0061206,2
ISIC_0061960,0
ISIC_0055699,0
ISIC_0026453,2
ISIC_0028211,0
ISIC_0033405,0
ISIC_0061000,0
ISIC_0063723,0
ISIC_0063192,2
ISIC_0056548,2
ISIC_0057910,2
ISIC_0059922,2
ISIC_0000531,0
ISIC_0059180,2
ISIC_0067940,2
ISIC_0057593,0
ISIC_0064694,0
ISIC_0059999,2
ISIC_0032547,0
ISIC_0064060,0
ISIC_0033483,2
ISIC_0070747,0
ISIC_0063677,2
ISIC_0072229,2
ISIC_0028457,2
ISIC_0055703,2
ISIC_0072612,0
ISIC_0054722,2
ISIC_0053951,2
ISIC_0068590,2
ISIC_0060950,2
ISIC_0068786,2
ISIC_0069038,2
ISIC_0029342,2
ISIC_0061450,2
ISIC_0055753,2
ISIC_0061751,0
ISIC_0062228,2
ISIC_0058127,0
ISIC_0066066,0
ISIC_0070491,2
ISIC_0068186,2
ISIC_0025546,0
ISIC_0064396,0
ISIC_0063984,2
ISIC_0033196,0
ISIC_0033485,0
ISIC_0058309,2
ISIC_0054061,0
ISIC_0068949,2
ISIC_0057500,2
ISIC_0034101,0
ISIC_0054198,0
ISIC_0061629,0
ISIC_0057820,2
ISIC_0071743,2
ISIC_0065624,2
ISIC_0030798,0
ISIC_0024665,2
ISIC_0067205,0
ISIC_0057392,2
ISIC_0069915,2
ISIC_0070744,2
ISIC_0060533,2
ISIC_0069889,0
ISIC_0060906,2
ISIC_0012288_downsampled,0
ISIC_0063270,2
ISIC_0072491,2
ISIC_0053757,2
ISIC_0073143,0
ISIC_0070092,0
ISIC_0072002,0
ISIC_0063263,2
ISIC_0031407,2
ISIC_0027174,0
ISIC_0060599,2
ISIC_0069378,2
ISIC_0069650,2
ISIC_0065813,0
ISIC_0068931,0
ISIC_0034050,0
ISIC_0066924,2
ISIC_0000511,0
ISIC_0056510,2
ISIC_0057963,0
ISIC_0059670,2
ISIC_0066441,2
ISIC_0066696,2
ISIC_0014361_downsampled,0
ISIC_0071612,0
ISIC_0065774,0
ISIC_0000295,0
ISIC_0025700,2
ISIC_0071480,2
ISIC_0027071,0
ISIC_0028418,0
ISIC_0054843,2
ISIC_0029917,2
ISIC_0024898,0
ISIC_0064281,0
ISIC_0058984,2
ISIC_0067529,2
ISIC_0031023,0
ISIC_0029241,0
ISIC_0063070,0
ISIC_0068112,2
ISIC_0031118,0
ISIC_0032806,0
ISIC_0073019,2
ISIC_0064150,2
ISIC_0069474,2
ISIC_0014072_downsampled,0
ISIC_0065969,0
ISIC_0028570,2
ISIC_0070333,0
ISIC_0070756,0
ISIC_0056631,2
ISIC_0024999,0
ISIC_0059866,0
ISIC_0069747,0
ISIC_0068488,0
ISIC_0061880,0
ISIC_0070966,2
ISIC_0071170,2
ISIC_0024865,0
ISIC_0062341,2
ISIC_0071197,0
ISIC_0064797,2
ISIC_0032517,0
ISIC_0056396,2
ISIC_0013969_downsampled,0
ISIC_0014360_downsampled,0
ISIC_0031351,2
ISIC_0058196,0
ISIC_0065431,0
ISIC_0054954,0
ISIC_0014486_downsampled,0
ISIC_0059294,0
ISIC_0070687,2
ISIC_0063928,2
ISIC_0065140,2
ISIC_0066837,2
ISIC_0060109,2
ISIC_0025550,0
ISIC_0066292,2
ISIC_0034087,0
ISIC_0070601,0
ISIC_0028567,0
ISIC_0058387,2
ISIC_0058842,2
ISIC_0061234,2
ISIC_0067235,0
ISIC_0058016,0
ISIC_0060117,2
ISIC_0031545,0
ISIC_0072857,2
ISIC_0070021,2
ISIC_0066337,2
ISIC_0027546,2
ISIC_0072567,2
ISIC_0055221,2
ISIC_0057474,2
ISIC_0063227,2
ISIC_0069032,2
ISIC_0066257,2
ISIC_0066569,2
ISIC_0060081,2
ISIC_0068847,0
ISIC_0072230,0
ISIC_0033204,0
ISIC_0055772,2
ISIC_0060512,2
ISIC_0059490,0
ISIC_0054121,2
ISIC_0059914,2
ISIC_0062318,0
ISIC_0058678,2
ISIC_0058476,2
ISIC_0071917,2
ISIC_0024644,0
ISIC_0071797,0
ISIC_0057771,0
ISIC_0054674,2
ISIC_0013917_downsampled,0
ISIC_0024918,0
ISIC_0060873,0
ISIC_0055014,2
ISIC_0070710,0
ISIC_0053533,0
ISIC_0064200,2
ISIC_0029909,0
ISIC_0014156_downsampled,0
ISIC_0070364,0
ISIC_0058837,0
ISIC_0066198,2
ISIC_0030681,0
ISIC_0067953,0
ISIC_0029053,2
ISIC_0055693,2
ISIC_0059092,0
ISIC_0054248,0
ISIC_0032408,0
ISIC_0000046_downsampled,0
ISIC_0062657,2
ISIC_0073194,0
ISIC_0054575,2
ISIC_0034216,0
ISIC_0067354,2
ISIC_0065709,0
ISIC_0060803,2
ISIC_0071008,2
ISIC_0072909,0
ISIC_0065785,2
ISIC_0055418,2
ISIC_0062837,2
ISIC_0024733,0
ISIC_0025451,0
ISIC_0024496,0
ISIC_0067098,2
ISIC_0024515,2
ISIC_0065771,2
ISIC_0068910,0
ISIC_0068038,2
ISIC_0055311,0
ISIC_0065490,2
ISIC_0056189,2
ISIC_0031171,2
ISIC_0058177,0
ISIC_0066643,0
ISIC_0032985,0
ISIC_0054653,2
ISIC_0029021,0
ISIC_0063445,0
ISIC_0000156_downsampled,0
ISIC_0068881,0
ISIC_0071906,0
ISIC_0058453,0
ISIC_0058549,2
ISIC_0072450,2
ISIC_0058284,0
ISIC_0065699,2
ISIC_0072731,2
ISIC_0070146,2
ISIC_0072060,2
ISIC_0058084,2
ISIC_0070352,0
ISIC_0054975,2
ISIC_0056793,0
ISIC_0070427,0
ISIC_0063143,0
ISIC_0064276,0
ISIC_0066821,2
ISIC_0069583,0
ISIC_0059115,2
ISIC_0058826,2
ISIC_0024554,0
ISIC_0061481,2
ISIC_0055539,2
ISIC_0053876,2
ISIC_0032741,2
ISIC_0058997,2
ISIC_0056235,2
ISIC_0061906,2
ISIC_0059159,2
ISIC_0068161,2
ISIC_0032092,2
ISIC_0029013,0
ISIC_0071385,2
ISIC_0053913,2
ISIC_0068680,2
ISIC_0072506,2
ISIC_0069219,2
ISIC_0071223,2
ISIC_0069591,0
ISIC_0062927,2
ISIC_0061231,0
ISIC_0024454,2
ISIC_0058973,2
ISIC_0065954,0
ISIC_0027067,0
ISIC_0056899,2
ISIC_0059089,0
ISIC_0067659,2
ISIC_0053543,2
ISIC_0024987,0
ISIC_0070657,0
